Reaction,Lysine_Pathway_Annotation,WT_DAP6_Coupling,WT_DAP6_Ratio_Min,WT_DAP6_Ratio_Max,WT_DAP8_Coupling,WT_DAP8_Ratio_Min,WT_DAP8_Ratio_Max,WT_DAP10_Coupling,WT_DAP10_Ratio_Min,WT_DAP10_Ratio_Max,WT_DAP12_Coupling,WT_DAP12_Ratio_Min,WT_DAP12_Ratio_Max,WT_DAP15_Coupling,WT_DAP15_Ratio_Min,WT_DAP15_Ratio_Max,WT_DAP18_Coupling,WT_DAP18_Ratio_Min,WT_DAP18_Ratio_Max,WT_DAP22_Coupling,WT_DAP22_Ratio_Min,WT_DAP22_Ratio_Max,WT_DAP30_Coupling,WT_DAP30_Ratio_Min,WT_DAP30_Ratio_Max,O2_DAP6_Coupling,O2_DAP6_Ratio_Min,O2_DAP6_Ratio_Max,O2_DAP8_Coupling,O2_DAP8_Ratio_Min,O2_DAP8_Ratio_Max,O2_DAP10_Coupling,O2_DAP10_Ratio_Min,O2_DAP10_Ratio_Max,O2_DAP12_Coupling,O2_DAP12_Ratio_Min,O2_DAP12_Ratio_Max,O2_DAP15_Coupling,O2_DAP15_Ratio_Min,O2_DAP15_Ratio_Max,O2_DAP18_Coupling,O2_DAP18_Ratio_Min,O2_DAP18_Ratio_Max,O2_DAP22_Coupling,O2_DAP22_Ratio_Min,O2_DAP22_Ratio_Max,O2_DAP30_Coupling,O2_DAP30_Ratio_Min,O2_DAP30_Ratio_Max
cpTransport_C00074[K],,Uncoupled,0.000000e+00,1.868649e+00,Uncoupled,0.000000e+00,1.884114e+00,Uncoupled,0.000000e+00,1.841404e+00,Uncoupled,0.000000e+00,1.711899e+00,Uncoupled,0.000000e+00,2.071423e+00,Uncoupled,0.000000e+00,2.762948e+00,Uncoupled,0.000000e+00,2.845951e+00,Uncoupled,0.000000e+00,2.817455e+00,Uncoupled,0.000000e+00,1.895164e+00,Uncoupled,0.000000e+00,1.903918e+00,Uncoupled,0.000000e+00,1.874719e+00,Uncoupled,0.000000e+00,1.727901e+00,Uncoupled,0.000000e+00,2.023051e+00,Uncoupled,0.000000e+00,2.434577e+00,Uncoupled,0.000000e+00,3.936294e+00,Uncoupled,0.000000e+00,3.035792e+00
cpTransport_C00075[K],,Uncoupled,-1.329030e+00,5.152513e-01,Uncoupled,-1.317743e+00,5.154464e-01,Uncoupled,-1.348913e+00,5.149077e-01,Uncoupled,-1.443428e+00,4.502404e-01,Uncoupled,-1.203407e+00,2.712075e-01,Uncoupled,-1.205847e+00,1.649225e-01,Uncoupled,-1.263897e+00,1.592337e-01,Uncoupled,-1.202435e+00,2.395564e-01,Uncoupled,-1.309678e+00,5.155858e-01,Uncoupled,-1.298860e+00,5.138400e-01,Uncoupled,-1.324600e+00,5.082359e-01,Uncoupled,-1.431749e+00,4.829390e-01,Uncoupled,-1.509336e+00,3.562862e-01,Uncoupled,-1.327859e+00,2.627305e-01,Uncoupled,-1.860463e+00,2.317267e-01,Uncoupled,-1.426154e+00,3.239567e-01
cpTransport_C00077[K],,Uncoupled,-8.194124e-01,3.910811e-01,Uncoupled,-6.052961e-01,3.721852e-01,Uncoupled,-6.508045e-01,3.786864e-01,Uncoupled,-8.215673e-01,4.030810e-01,Uncoupled,-2.106345e-01,2.967234e-01,Uncoupled,-2.753110e-02,1.238893e-01,Uncoupled,-3.134871e-03,1.285119e-01,Uncoupled,-1.778163e-03,1.644788e-01,Uncoupled,-7.290135e-01,3.820433e-01,Uncoupled,-5.096231e-01,3.585176e-01,Uncoupled,-5.483429e-01,3.640490e-01,Uncoupled,-8.562597e-01,4.049776e-01,Uncoupled,-5.743138e-01,3.990507e-01,Uncoupled,-1.187613e-01,2.667155e-01,Uncoupled,-3.414522e-03,3.282701e-01,Uncoupled,-5.820701e-04,2.659225e-01
cpTransport_C00078[K],,Uncoupled,-1.011892e-01,0.000000e+00,Uncoupled,-1.000487e-01,0.000000e+00,Uncoupled,-1.010662e-01,0.000000e+00,Uncoupled,-1.020764e-01,0.000000e+00,Uncoupled,-9.156183e-02,0.000000e+00,Uncoupled,-9.108137e-02,0.000000e+00,Uncoupled,-9.243308e-02,0.000000e+00,Uncoupled,-9.514477e-02,0.000000e+00,Uncoupled,-1.010391e-01,0.000000e+00,Uncoupled,-9.779577e-02,0.000000e+00,Uncoupled,-9.867310e-02,0.000000e+00,Uncoupled,-1.019859e-01,0.000000e+00,Uncoupled,-1.085730e-01,0.000000e+00,Uncoupled,-9.727371e-02,0.000000e+00,Uncoupled,-7.842756e-02,0.000000e+00,Uncoupled,-7.034698e-02,0.000000e+00
cpTransport_C00079[K],,Uncoupled,-2.161496e-01,9.240115e-01,Uncoupled,-2.159626e-01,9.313044e-01,Uncoupled,-2.164790e-01,9.111638e-01,Uncoupled,-2.180450e-01,8.500930e-01,Uncoupled,-1.932713e-01,1.026137e+00,Uncoupled,-1.912320e-01,8.790029e-01,Uncoupled,-1.679483e-01,8.419573e-01,Uncoupled,-1.716621e-01,9.969555e-01,Uncoupled,-2.158290e-01,9.365155e-01,Uncoupled,-2.125112e-01,9.406437e-01,Uncoupled,-2.144177e-01,9.268741e-01,Uncoupled,-2.178515e-01,8.576390e-01,Uncoupled,-2.359303e-01,1.001512e+00,Uncoupled,-2.065048e-01,1.213053e+00,Uncoupled,-1.568551e-01,1.442336e+00,Uncoupled,-1.406940e-01,8.637408e-01
cpTransport_C00082[K],,Uncoupled,0.000000e+00,2.304160e-01,Uncoupled,0.000000e+00,2.302581e-01,Uncoupled,0.000000e+00,2.306941e-01,Uncoupled,0.000000e+00,2.320160e-01,Uncoupled,0.000000e+00,2.094467e-01,Uncoupled,0.000000e+00,1.917303e-01,Uncoupled,0.000000e+00,1.843820e-01,Uncoupled,0.000000e+00,1.850284e-01,Uncoupled,0.000000e+00,2.301454e-01,Uncoupled,0.000000e+00,2.275364e-01,Uncoupled,0.000000e+00,2.296467e-01,Uncoupled,0.000000e+00,2.318526e-01,Uncoupled,0.000000e+00,2.523806e-01,Uncoupled,0.000000e+00,2.225957e-01,Uncoupled,0.000000e+00,1.568551e-01,Uncoupled,0.000000e+00,1.406940e-01
cpTransport_C00093[K],,Uncoupled,-7.707843e-02,4.110605e-02,Uncoupled,-7.691077e-02,4.112327e-02,Uncoupled,-7.719042e-02,4.107573e-02,Uncoupled,-7.691955e-02,4.093159e-02,Uncoupled,-4.361619e-02,2.180809e-02,Uncoupled,-1.235425e-02,6.177127e-03,Uncoupled,-3.134871e-03,1.567436e-03,Uncoupled,-1.778163e-03,8.890815e-04,Uncoupled,-7.679098e-02,4.113557e-02,Uncoupled,-7.669608e-02,4.114531e-02,Uncoupled,-7.701262e-02,4.111281e-02,Uncoupled,-7.695302e-02,4.094940e-02,Uncoupled,-8.560248e-02,4.555208e-02,Uncoupled,-3.615924e-02,1.807962e-02,Uncoupled,-3.414522e-03,1.707261e-03,Uncoupled,-5.820701e-04,2.910350e-04
cpTransport_C00099[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00103[K],,Uncoupled,0.000000e+00,1.151837e+00,Uncoupled,0.000000e+00,1.175549e+00,Uncoupled,0.000000e+00,1.181783e+00,Uncoupled,0.000000e+00,1.196000e+00,Uncoupled,0.000000e+00,1.049794e+00,Uncoupled,0.000000e+00,7.741231e-01,Uncoupled,0.000000e+00,5.402335e-01,Uncoupled,0.000000e+00,4.555483e-01,Uncoupled,0.000000e+00,1.116722e+00,Uncoupled,0.000000e+00,1.172658e+00,Uncoupled,0.000000e+00,1.176920e+00,Uncoupled,0.000000e+00,1.196000e+00,Uncoupled,0.000000e+00,1.278029e+00,Uncoupled,0.000000e+00,1.125376e+00,Uncoupled,0.000000e+00,8.929590e-01,Uncoupled,0.000000e+00,8.556003e-01
cpTransport_C00111[K],,Uncoupled,0.000000e+00,1.090624e+00,Uncoupled,0.000000e+00,1.064134e+00,Uncoupled,0.000000e+00,1.111642e+00,Uncoupled,0.000000e+00,1.246332e+00,Uncoupled,0.000000e+00,8.211802e-01,Uncoupled,0.000000e+00,6.238252e-01,Uncoupled,0.000000e+00,6.716315e-01,Uncoupled,0.000000e+00,7.027119e-01,Uncoupled,0.000000e+00,1.064284e+00,Uncoupled,0.000000e+00,1.032127e+00,Uncoupled,0.000000e+00,1.066214e+00,Uncoupled,0.000000e+00,1.230436e+00,Uncoupled,0.000000e+00,1.202567e+00,Uncoupled,0.000000e+00,8.172952e-01,Uncoupled,0.000000e+00,1.033878e+00,Uncoupled,0.000000e+00,9.170023e-01
cpTransport_C00114[K],,Uncoupled,-6.225199e-07,2.576257e-01,Uncoupled,-6.717048e-07,2.577232e-01,Uncoupled,-4.594549e-07,2.574538e-01,Uncoupled,-7.483535e-07,2.566370e-01,Uncoupled,-6.479542e-07,2.171425e-01,Uncoupled,-1.835284e-07,1.171552e-01,Uncoupled,-4.659206e-08,9.420010e-02,Uncoupled,-2.640573e-08,1.382867e-01,Uncoupled,-6.306581e-07,2.577929e-01,Uncoupled,-5.937628e-07,2.569200e-01,Uncoupled,-6.196042e-07,2.576640e-01,Uncoupled,-7.122696e-07,2.567380e-01,Uncoupled,-6.791178e-07,2.833062e-01,Uncoupled,-5.371387e-07,2.186910e-01,Uncoupled,-5.072109e-08,1.471806e-01,Uncoupled,-8.662521e-09,2.060908e-01
cpTransport_C00116[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00117R[K],,Uncoupled,0.000000e+00,1.071967e+00,Uncoupled,0.000000e+00,1.056703e+00,Uncoupled,0.000000e+00,1.098857e+00,Uncoupled,0.000000e+00,1.213397e+00,Uncoupled,0.000000e+00,7.980223e-01,Uncoupled,0.000000e+00,6.166199e-01,Uncoupled,0.000000e+00,6.233498e-01,Uncoupled,0.000000e+00,5.029437e-01,Uncoupled,0.000000e+00,1.045796e+00,Uncoupled,0.000000e+00,1.032127e+00,Uncoupled,0.000000e+00,1.065976e+00,Uncoupled,0.000000e+00,1.199642e+00,Uncoupled,0.000000e+00,1.202567e+00,Uncoupled,0.000000e+00,7.888975e-01,Uncoupled,0.000000e+00,9.613866e-01,Uncoupled,0.000000e+00,5.112359e-01
cpTransport_C00118[K],,Uncoupled,0.000000e+00,1.090624e+00,Uncoupled,0.000000e+00,1.064134e+00,Uncoupled,0.000000e+00,1.111642e+00,Uncoupled,0.000000e+00,1.246332e+00,Uncoupled,0.000000e+00,8.211802e-01,Uncoupled,0.000000e+00,6.238252e-01,Uncoupled,0.000000e+00,6.716315e-01,Uncoupled,0.000000e+00,7.027119e-01,Uncoupled,0.000000e+00,1.064284e+00,Uncoupled,0.000000e+00,1.032127e+00,Uncoupled,0.000000e+00,1.066214e+00,Uncoupled,0.000000e+00,1.230436e+00,Uncoupled,0.000000e+00,1.202567e+00,Uncoupled,0.000000e+00,8.172952e-01,Uncoupled,0.000000e+00,1.033878e+00,Uncoupled,0.000000e+00,9.170023e-01
cpTransport_C00119[K],,Uncoupled,-5.027548e-01,1.071967e+00,Uncoupled,-4.982401e-01,1.056703e+00,Uncoupled,-5.107081e-01,1.098857e+00,Uncoupled,-5.485139e-01,1.213397e+00,Uncoupled,-3.799831e-01,7.980223e-01,Uncoupled,-3.119126e-01,6.166199e-01,Uncoupled,-3.195133e-01,6.233498e-01,Uncoupled,-3.031541e-01,5.029437e-01,Uncoupled,-4.950142e-01,1.045796e+00,Uncoupled,-4.846645e-01,1.033375e+00,Uncoupled,-5.003454e-01,1.065976e+00,Uncoupled,-5.438426e-01,1.199642e+00,Uncoupled,-5.410003e-01,1.204230e+00,Uncoupled,-3.992447e-01,7.888975e-01,Uncoupled,-4.917503e-01,9.613866e-01,Uncoupled,-3.676485e-01,5.112359e-01
cpTransport_C00122[K],,Uncoupled,-1.598467e-01,0.000000e+00,Uncoupled,-1.594899e-01,0.000000e+00,Uncoupled,-1.604753e-01,0.000000e+00,Uncoupled,-1.616216e-01,0.000000e+00,Uncoupled,-1.332686e-01,0.000000e+00,Uncoupled,-1.222153e-01,0.000000e+00,Uncoupled,-1.394603e-01,0.000000e+00,Uncoupled,-1.346140e-01,0.000000e+00,Uncoupled,-1.592350e-01,0.000000e+00,Uncoupled,-1.590330e-01,0.000000e+00,Uncoupled,-1.597067e-01,0.000000e+00,Uncoupled,-1.616216e-01,0.000000e+00,Uncoupled,-1.680038e-01,0.000000e+00,Uncoupled,-1.426533e-01,0.000000e+00,Uncoupled,-2.156916e-01,0.000000e+00,Uncoupled,-1.647981e-01,0.000000e+00
cpTransport_C00123[K],,Uncoupled,-6.266470e-01,0.000000e+00,Uncoupled,-6.310787e-01,0.000000e+00,Uncoupled,-6.168550e-01,0.000000e+00,Uncoupled,-5.726994e-01,0.000000e+00,Uncoupled,-6.933401e-01,0.000000e+00,Uncoupled,-9.386027e-01,0.000000e+00,Uncoupled,-1.048949e+00,0.000000e+00,Uncoupled,-1.093733e+00,0.000000e+00,Uncoupled,-6.357727e-01,0.000000e+00,Uncoupled,-6.363785e-01,0.000000e+00,Uncoupled,-6.269767e-01,0.000000e+00,Uncoupled,-5.782067e-01,0.000000e+00,Uncoupled,-6.752251e-01,0.000000e+00,Uncoupled,-8.169417e-01,0.000000e+00,Uncoupled,-1.206400e+00,0.000000e+00,Uncoupled,-1.115610e+00,0.000000e+00
cpTransport_C00124[K],,Uncoupled,-7.703061e-01,0.000000e+00,Uncoupled,-7.698045e-01,0.000000e+00,Uncoupled,-5.451126e-01,0.000000e+00,Uncoupled,-3.872067e-01,0.000000e+00,Uncoupled,-1.158537e-01,0.000000e+00,Uncoupled,-4.776737e-02,0.000000e+00,Uncoupled,-6.503357e-02,0.000000e+00,Uncoupled,-1.012697e-01,0.000000e+00,Uncoupled,-7.184206e-01,0.000000e+00,Uncoupled,-6.622360e-01,0.000000e+00,Uncoupled,-5.011439e-01,0.000000e+00,Uncoupled,-4.524020e-01,0.000000e+00,Uncoupled,-1.459600e-01,0.000000e+00,Uncoupled,-9.540823e-02,0.000000e+00,Uncoupled,-8.454612e-02,0.000000e+00,Uncoupled,-1.278224e-01,0.000000e+00
cpTransport_C00127[K],,Uncoupled,0.000000e+00,1.899918e-01,Uncoupled,0.000000e+00,1.896285e-01,Uncoupled,0.000000e+00,1.904169e-01,Uncoupled,0.000000e+00,1.892562e-01,Uncoupled,0.000000e+00,1.735356e-01,Uncoupled,0.000000e+00,1.819821e-01,Uncoupled,0.000000e+00,1.988958e-01,Uncoupled,0.000000e+00,1.892090e-01,Uncoupled,0.000000e+00,1.893690e-01,Uncoupled,0.000000e+00,1.891633e-01,Uncoupled,0.000000e+00,1.898492e-01,Uncoupled,0.000000e+00,1.893996e-01,Uncoupled,0.000000e+00,2.110919e-01,Uncoupled,0.000000e+00,1.860247e-01,Uncoupled,0.000000e+00,2.831658e-01,Uncoupled,0.000000e+00,2.223771e-01
cpTransport_C00129[K],,Uncoupled,0.000000e+00,6.875743e-06,Uncoupled,0.000000e+00,6.904443e-06,Uncoupled,0.000000e+00,6.886129e-06,Uncoupled,0.000000e+00,6.869153e-06,Uncoupled,0.000000e+00,3.992852e-06,Uncoupled,0.000000e+00,1.131009e-06,Uncoupled,0.000000e+00,2.870580e-07,Uncoupled,0.000000e+00,1.628477e-07,Uncoupled,0.000000e+00,6.902959e-06,Uncoupled,0.000000e+00,6.904625e-06,Uncoupled,0.000000e+00,6.899295e-06,Uncoupled,0.000000e+00,6.871908e-06,Uncoupled,0.000000e+00,7.644152e-06,Uncoupled,0.000000e+00,3.310226e-06,Uncoupled,0.000000e+00,3.126104e-07,Uncoupled,0.000000e+00,5.329411e-08
cpTransport_C00130[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00135[K],,Uncoupled,0.000000e+00,9.863675e-02,Uncoupled,0.000000e+00,9.696283e-02,Uncoupled,0.000000e+00,9.795683e-02,Uncoupled,0.000000e+00,9.928780e-02,Uncoupled,0.000000e+00,7.911278e-02,Uncoupled,0.000000e+00,7.632142e-02,Uncoupled,0.000000e+00,8.258532e-02,Uncoupled,0.000000e+00,8.115182e-02,Uncoupled,0.000000e+00,9.852662e-02,Uncoupled,0.000000e+00,9.390738e-02,Uncoupled,0.000000e+00,9.494605e-02,Uncoupled,0.000000e+00,9.922134e-02,Uncoupled,0.000000e+00,1.015808e-01,Uncoupled,0.000000e+00,8.384960e-02,Uncoupled,0.000000e+00,1.144852e-01,Uncoupled,0.000000e+00,9.949467e-02
cpTransport_C00141[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00144[K],,Uncoupled,-9.863675e-02,0.000000e+00,Uncoupled,-9.696283e-02,0.000000e+00,Uncoupled,-9.795683e-02,0.000000e+00,Uncoupled,-9.928780e-02,0.000000e+00,Uncoupled,-7.911278e-02,0.000000e+00,Uncoupled,-7.632142e-02,0.000000e+00,Uncoupled,-8.258532e-02,0.000000e+00,Uncoupled,-8.115182e-02,0.000000e+00,Uncoupled,-9.852662e-02,0.000000e+00,Uncoupled,-9.390738e-02,0.000000e+00,Uncoupled,-9.494605e-02,0.000000e+00,Uncoupled,-9.922134e-02,0.000000e+00,Uncoupled,-1.015808e-01,0.000000e+00,Uncoupled,-8.384960e-02,0.000000e+00,Uncoupled,-1.144852e-01,0.000000e+00,Uncoupled,-9.949467e-02,0.000000e+00
cpTransport_C00148[K],,Uncoupled,0.000000e+00,7.379333e-01,Uncoupled,0.000000e+00,6.824291e-01,Uncoupled,0.000000e+00,6.992609e-01,Uncoupled,0.000000e+00,7.584916e-01,Uncoupled,0.000000e+00,6.021096e-01,Uncoupled,0.000000e+00,5.468754e-01,Uncoupled,0.000000e+00,4.754193e-01,Uncoupled,0.000000e+00,4.949453e-01,Uncoupled,0.000000e+00,7.119471e-01,Uncoupled,0.000000e+00,6.559814e-01,Uncoupled,0.000000e+00,6.693907e-01,Uncoupled,0.000000e+00,7.651210e-01,Uncoupled,0.000000e+00,7.414602e-01,Uncoupled,0.000000e+00,6.625260e-01,Uncoupled,0.000000e+00,5.296370e-01,Uncoupled,0.000000e+00,5.092202e-01
cpTransport_C00149[K],,Uncoupled,-8.260973e-01,4.000000e+00,Uncoupled,-8.000356e-01,4.000000e+00,Uncoupled,-8.720099e-01,4.000000e+00,Uncoupled,-9.589810e-01,3.742734e+00,Uncoupled,-3.802876e-01,3.992649e+00,Uncoupled,-1.357547e-01,4.046486e+00,Uncoupled,-1.041257e-01,3.678138e+00,Uncoupled,-6.893150e-02,3.589958e+00,Uncoupled,-7.814132e-01,4.000000e+00,Uncoupled,-7.666607e-01,4.000000e+00,Uncoupled,-8.158677e-01,3.872563e+00,Uncoupled,-9.500631e-01,3.769586e+00,Uncoupled,-8.749493e-01,3.586243e+00,Uncoupled,-3.220009e-01,3.422678e+00,Uncoupled,-9.999734e-02,5.091158e+00,Uncoupled,-8.493060e-02,3.930956e+00
cpTransport_C00154[K],,Uncoupled,0.000000e+00,8.221211e-02,Uncoupled,0.000000e+00,8.224653e-02,Uncoupled,0.000000e+00,8.215146e-02,Uncoupled,0.000000e+00,8.186318e-02,Uncoupled,0.000000e+00,4.361619e-02,Uncoupled,0.000000e+00,1.235425e-02,Uncoupled,0.000000e+00,3.134871e-03,Uncoupled,0.000000e+00,1.778163e-03,Uncoupled,0.000000e+00,8.227113e-02,Uncoupled,0.000000e+00,8.229062e-02,Uncoupled,0.000000e+00,8.222562e-02,Uncoupled,0.000000e+00,8.189880e-02,Uncoupled,0.000000e+00,9.110416e-02,Uncoupled,0.000000e+00,3.615924e-02,Uncoupled,0.000000e+00,3.414522e-03,Uncoupled,0.000000e+00,5.820701e-04
cpTransport_C00155[K],,Uncoupled,-6.966049e-01,0.000000e+00,Uncoupled,-6.865932e-01,0.000000e+00,Uncoupled,-7.142426e-01,0.000000e+00,Uncoupled,-7.699111e-01,0.000000e+00,Uncoupled,-5.257739e-01,0.000000e+00,Uncoupled,-3.767105e-01,0.000000e+00,Uncoupled,-3.349493e-01,0.000000e+00,Uncoupled,-3.206679e-01,0.000000e+00,Uncoupled,-6.794392e-01,0.000000e+00,Uncoupled,-6.660519e-01,0.000000e+00,Uncoupled,-6.898652e-01,0.000000e+00,Uncoupled,-7.702139e-01,0.000000e+00,Uncoupled,-7.743014e-01,0.000000e+00,Uncoupled,-5.233001e-01,0.000000e+00,Uncoupled,-5.163676e-01,0.000000e+00,Uncoupled,-3.837040e-01,0.000000e+00
cpTransport_C00156[K],,Uncoupled,0.000000e+00,9.608684e-04,Uncoupled,0.000000e+00,9.612115e-04,Uncoupled,0.000000e+00,9.601818e-04,Uncoupled,0.000000e+00,9.563418e-04,Uncoupled,0.000000e+00,5.557280e-04,Uncoupled,0.000000e+00,1.574336e-04,Uncoupled,0.000000e+00,3.995576e-05,Uncoupled,0.000000e+00,2.266583e-05,Uncoupled,0.000000e+00,9.610947e-04,Uncoupled,0.000000e+00,9.613227e-04,Uncoupled,0.000000e+00,9.605642e-04,Uncoupled,0.000000e+00,9.567462e-04,Uncoupled,0.000000e+00,1.064285e-03,Uncoupled,0.000000e+00,4.607154e-04,Uncoupled,0.000000e+00,4.350630e-05,Uncoupled,0.000000e+00,7.418576e-06
cpTransport_C00160[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00164[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
cpTransport_C00166[K],,Uncoupled,-2.161496e-01,0.000000e+00,Uncoupled,-2.159626e-01,0.000000e+00,Uncoupled,-2.164790e-01,0.000000e+00,Uncoupled,-2.180450e-01,0.000000e+00,Uncoupled,-1.981253e-01,0.000000e+00,Uncoupled,-1.917303e-01,0.000000e+00,Uncoupled,-1.835507e-01,0.000000e+00,Uncoupled,-1.844479e-01,0.000000e+00,Uncoupled,-2.158290e-01,0.000000e+00,Uncoupled,-2.125112e-01,0.000000e+00,Uncoupled,-2.144177e-01,0.000000e+00,Uncoupled,-2.178515e-01,0.000000e+00,Uncoupled,-2.359303e-01,0.000000e+00,Uncoupled,-2.116050e-01,0.000000e+00,Uncoupled,-1.568551e-01,0.000000e+00,Uncoupled,-1.406940e-01,0.000000e+00
cpTransport_C00169[K],,Uncoupled,-4.696071e-01,0.000000e+00,Uncoupled,-4.694316e-01,0.000000e+00,Uncoupled,-4.699164e-01,0.000000e+00,Uncoupled,-4.696900e-01,0.000000e+00,Uncoupled,-4.050782e-01,0.000000e+00,Uncoupled,-1.751570e-01,0.000000e+00,Uncoupled,-1.919842e-01,0.000000e+00,Uncoupled,-2.462737e-01,0.000000e+00,Uncoupled,-4.693061e-01,0.000000e+00,Uncoupled,-4.672074e-01,0.000000e+00,Uncoupled,-4.695382e-01,0.000000e+00,Uncoupled,-4.698944e-01,0.000000e+00,Uncoupled,-5.216093e-01,0.000000e+00,Uncoupled,-4.239610e-01,0.000000e+00,Uncoupled,-5.121216e-01,0.000000e+00,Uncoupled,-4.324298e-01,0.000000e+00
cpTransport_C00170[K],,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00,Blocked,0.000000e+00,0.000000e+00
